dataset,landslide,type,soil_texture_idx,PGA2_max,x,y,predicted_susceptibility
training,1.0,Sandy Clay Loam,7,0.46338438987731934,8.443911,-80.130646,0.9597911834716797
training,1.0,Sandy Clay Loam,7,0.29823678731918335,23.13581,-40.695484,0.9999657869338989
training,1.0,Undifferentiated,7,0.2860315144062042,-40.842182,41.33321,0.04475903511047363
training,1.0,Undifferentiated,7,0.19860976934432983,-55.48023,-33.589058,0.23143911361694336
training,1.0,Sandy Clay Loam,11,0.31476065516471863,50.150764,-38.547184,0.7327670454978943
training,1.0,Sandy Clay Loam,7,0.3973609507083893,6.7719965,-77.16404,0.8535234928131104
training,1.0,Undifferentiated,11,0.2684035003185272,51.270462,-11.335026,0.12966342270374298
training,1.0,Sandy Clay Loam,7,0.35353460907936096,-4.5466533,-68.63233,0.5694761276245117
training,1.0,Sandy Clay Loam,7,0.40690386295318604,-5.7344217,-74.31241,0.5869328379631042
training,1.0,Sandy Clay Loam,7,0.408031702041626,19.15469,-63.361103,0.10968891531229019
training,1.0,Sandy Clay Loam,7,0.3637130856513977,-15.901613,-70.36177,0.7987396121025085
training,1.0,Sandy Clay Loam,7,0.1699766367673874,40.358223,5.849472,0.9999188184738159
training,1.0,Sandy Clay Loam,7,0.3670251667499542,-1.4157314,-69.02406,0.6801072359085083
training,1.0,Sandy Clay Loam,11,0.31476065516471863,53.82623,-43.27865,0.09250512719154358
training,1.0,Sandy Clay Loam,7,0.2153833955526352,23.261581,-34.592495,0.9866333603858948
training,1.0,Undifferentiated,7,0.1966693103313446,-75.42162,1.1392293,0.41692331433296204
training,1.0,Sandy Clay Loam,7,0.3743737041950226,17.925438,-63.032585,0.12265055626630783
training,1.0,Undifferentiated,7,0.18102486431598663,-58.80611,-31.564968,0.22938284277915955
training,1.0,Undifferentiated,7,0.2724541425704956,-34.599876,48.296535,0.35939741134643555
training,1.0,Sandy Clay Loam,7,0.42670750617980957,8.522012,-77.481384,0.5813655853271484
training,1.0,Sandy Clay Loam,7,0.3991628587245941,-8.526211,-74.0877,0.8914937973022461
training,1.0,Undifferentiated,7,0.2965470552444458,-34.011127,46.000786,0.3832486867904663
training,1.0,Sandy Clay Loam,7,0.2086106240749359,19.779982,-33.11457,0.7921149134635925
training,1.0,Sandy Clay Loam,7,0.3112574815750122,-11.857462,-64.06018,0.9649626612663269
training,1.0,Sandy Clay Loam,11,0.28647029399871826,54.158966,-40.901398,0.33111369609832764
training,1.0,Undifferentiated,7,0.2817229628562927,-25.71917,20.964947,0.9056597352027893
training,1.0,Sandy Clay Loam,11,0.31476065516471863,51.678185,-42.26974,0.1458626538515091
training,1.0,Undifferentiated,7,0.2088523656129837,-77.26588,8.590236,0.7555437684059143
training,1.0,Sandy Clay Loam,7,0.3611909747123718,-2.3450978,-69.10165,0.6228139400482178
training,1.0,Sandy Clay Loam,7,0.20362862944602966,20.719603,-30.125183,0.9778963923454285
training,1.0,Sandy Clay Loam,7,0.20362862944602966,21.131542,-30.991144,0.9508848190307617
training,1.0,Undifferentiated,7,0.18388906121253967,-56.978146,-34.948067,0.4211139380931854
training,1.0,Sandy Clay Loam,7,0.26551979780197144,-1.6564091,11.350638,0.08203896880149841
training,1.0,Sandy Clay Loam,7,0.26655060052871704,24.432701,-45.96496,0.18241046369075775
training,1.0,Undifferentiated,7,0.28026458621025085,-37.222317,26.797909,0.34601742029190063
training,1.0,Sandy Clay Loam,7,0.32602089643478394,-14.58045,-67.34467,0.6464101076126099
training,1.0,Sandy Clay Loam,7,0.29309216141700745,22.605906,-36.52895,0.9349985718727112
training,1.0,Sandy Clay Loam,7,0.32602089643478394,-14.121081,-66.912895,0.40483909845352173
training,1.0,Undifferentiated,7,0.19870011508464813,-50.522415,-24.758982,0.22603440284729004
training,1.0,Undifferentiated,7,0.18223586678504944,-50.552036,-33.741146,0.7644641995429993
training,1.0,Sandy Clay Loam,7,0.2736318111419678,40.92652,7.824328,0.9981794357299805
training,1.0,Sandy Clay Loam,7,0.21192339062690735,24.04189,-41.26293,0.262734055519104
training,1.0,Sandy Clay Loam,7,0.3112574815750122,-10.192932,-62.081253,0.9587655067443848
training,1.0,Sandy Clay Loam,7,0.22817063331604004,21.665083,-29.745338,0.9999997019767761
training,1.0,Sandy Clay Loam,7,0.2666347324848175,21.173841,-35.65851,0.9984177350997925
training,1.0,Sandy Clay Loam,7,0.42670750617980957,9.09428,-78.04357,0.5467137694358826
training,1.0,Sandy Clay Loam,7,0.32602089643478394,-14.223483,-66.96955,0.5146233439445496
training,1.0,Sandy Clay Loam,7,0.4127587080001831,26.602655,-56.358513,0.14326339960098267
training,1.0,Undifferentiated,7,0.2319827526807785,-63.085014,22.120222,0.0884740948677063
training,1.0,Sandy Clay Loam,11,0.31476065516471863,50.387257,-39.61911,0.5134932994842529
training,1.0,Sandy Clay Loam,11,0.23658648133277893,58.80892,-38.402763,0.4924793243408203
training,1.0,Sandy Clay Loam,7,0.18439899384975433,24.315216,-33.715034,0.9998001456260681
training,1.0,Sandy Clay Loam,7,0.3047964572906494,20.899443,-28.834145,0.9988545179367065
training,1.0,Sandy Clay Loam,7,0.16819360852241516,40.119465,6.370006,0.8981865644454956
training,1.0,Sandy Clay Loam,7,0.5176442265510559,9.738833,-80.47236,0.6904195547103882
training,1.0,Sandy Clay Loam,11,0.29164549708366394,59.64782,-39.977676,0.19174295663833618
training,1.0,Undifferentiated,7,0.17973297834396362,-56.334507,-20.946833,0.4896269142627716
training,1.0,Undifferentiated,7,0.18450196087360382,-50.462265,-34.07452,0.382832407951355
training,1.0,Sandy Clay Loam,7,0.29630401730537415,-7.3378634,-62.495445,0.7784969210624695
training,1.0,Sandy Clay Loam,7,0.3915124833583832,-11.10959,-70.3531,0.9698577523231506
training,1.0,Sandy Clay Loam,7,0.2490014135837555,23.166641,-40.683975,0.9928375482559204
training,1.0,Sandy Clay Loam,7,0.317361980676651,0.88488114,13.372901,0.09792300313711166
training,1.0,Undifferentiated,7,0.23943062126636505,-60.236996,35.89908,0.26857107877731323
training,1.0,Undifferentiated,7,0.188847154378891,-57.828262,-30.195614,0.4664882719516754
training,1.0,Sandy Clay Loam,7,0.3479726016521454,-14.711439,-68.18914,0.9897557497024536
training,1.0,Sandy Clay Loam,7,0.18536408245563507,25.265804,-36.036083,0.9138949513435364
training,1.0,Sandy Clay Loam,7,0.22331304848194122,39.823082,10.122203,0.11589965969324112
training,1.0,Sandy Clay Loam,7,0.4294419586658478,5.01815,-80.27257,0.9164307117462158
training,1.0,Sandy Clay Loam,11,0.31476065516471863,51.57445,-41.923107,0.2646230459213257
training,1.0,Sandy Clay Loam,7,0.18439899384975433,24.315218,-33.715023,0.9999997615814209
training,1.0,Sandy Clay Loam,7,0.31062784790992737,12.0115385,-63.66467,0.14795736968517303
training,1.0,Sandy Clay Loam,7,0.42670750617980957,6.74002,-75.553566,0.5229196548461914
training,1.0,Sandy Clay Loam,7,0.2777422070503235,-10.081411,-60.88192,0.6202179193496704
training,1.0,Sandy Clay Loam,7,0.24390576779842377,12.571964,67.982086,0.3142445981502533
training,1.0,Undifferentiated,7,0.2903275489807129,-59.207497,36.386593,0.12607347965240479
training,1.0,Sandy Clay Loam,7,0.357842355966568,-17.861895,-69.299034,0.7103087902069092
training,1.0,Sandy Clay Loam,7,0.3670251667499542,-2.6025677,-69.65713,0.7870748043060303
training,1.0,Sandy Clay Loam,7,0.20087507367134094,24.990139,-36.734196,0.7812920808792114
training,1.0,Undifferentiated,7,0.18664248287677765,-51.929615,-32.767384,0.36134934425354004
training,1.0,Sandy Clay Loam,7,0.22331304848194122,39.927944,10.200005,0.06481525301933289
training,1.0,Sandy Clay Loam,7,0.1808425784111023,24.13127,-33.904385,0.9995241761207581
training,1.0,Sandy Clay Loam,7,0.41452285647392273,-4.8447857,-75.51687,0.501013994216919
training,1.0,Undifferentiated,7,0.18388906121253967,-51.75178,-33.562004,0.41610610485076904
training,1.0,Sandy Clay Loam,7,0.28476619720458984,19.587004,-36.37636,0.9387917518615723
training,1.0,Sandy Clay Loam,7,0.25519004464149475,20.400574,-35.45617,0.9974629878997803
training,1.0,Sandy Clay Loam,7,0.29630401730537415,-9.940846,-62.21729,0.9628559350967407
training,1.0,Sandy Clay Loam,7,0.38251811265945435,-4.191916,-70.483376,0.9785518050193787
training,1.0,Sandy Clay Loam,7,0.27705615758895874,19.39141,-35.778835,0.27116695046424866
training,1.0,Sandy Clay Loam,11,0.22433680295944214,53.979683,-35.6455,0.9397059679031372
training,1.0,Undifferentiated,7,0.18388906121253967,-73.681885,-2.0222208,0.20812387764453888
training,1.0,Undifferentiated,7,0.21290652453899384,-72.207146,11.655198,0.169319286942482
training,1.0,Sandy Clay Loam,7,0.3479726016521454,-15.234314,-69.145485,0.868190348148346
training,1.0,Undifferentiated,7,0.1846855729818344,-54.9872,-25.172382,0.2932644486427307
training,1.0,Sandy Clay Loam,7,0.3611909747123718,-15.206188,-68.971664,0.9225121140480042
training,1.0,Sandy Clay Loam,7,0.2443878948688507,19.605654,-29.869442,0.6432220935821533
training,1.0,Undifferentiated,7,0.2065519094467163,-65.09555,5.443407,0.09265738725662231
training,1.0,Sandy Clay Loam,7,0.2738553583621979,21.984802,-41.867897,0.9925081729888916
training,1.0,Undifferentiated,7,0.2088523656129837,-68.39943,15.346458,0.28293728828430176
training,1.0,Sandy Clay Loam,7,0.38327810168266296,5.054427,-73.60343,0.6715508103370667
training,1.0,Sandy Clay Loam,7,0.3991628587245941,-8.415182,-73.692276,0.9773597717285156
training,1.0,Sandy Clay Loam,7,0.3395790755748749,-9.202463,-67.10305,0.7245636582374573
training,1.0,Undifferentiated,7,0.21100647747516632,-59.037773,-18.347296,0.16381745040416718
training,1.0,Sandy Clay Loam,7,0.357842355966568,-17.851915,-69.825516,0.8996074199676514
training,1.0,Sandy Clay Loam,7,0.18439899384975433,23.175724,-33.699734,0.997986376285553
training,1.0,Sandy Clay Loam,7,0.44422513246536255,-8.496827,-75.90232,0.9710993766784668
training,1.0,Sandy Clay Loam,7,0.17314741015434265,21.65579,-31.971628,0.9132786393165588
training,1.0,Sandy Clay Loam,7,0.29630401730537415,-8.801871,-63.158447,0.7885794043540955
training,1.0,Undifferentiated,7,0.2094295471906662,-75.244965,9.264253,0.3199547231197357
training,1.0,Undifferentiated,7,0.18450196087360382,-50.462265,-34.07452,0.33510449528694153
training,1.0,Sandy Clay Loam,7,0.4503951072692871,19.717072,-74.79132,0.2570130228996277
training,1.0,Sandy Clay Loam,7,0.42820870876312256,5.647702,-79.87761,0.8750280141830444
training,1.0,Sandy Clay Loam,7,0.2738553583621979,10.749253,-60.41896,0.3134614825248718
training,1.0,Sandy Clay Loam,7,0.31062784790992737,12.0114765,-63.664726,0.1825103461742401
training,1.0,Undifferentiated,7,0.18223586678504944,-49.07558,-33.58666,0.4770999550819397
training,1.0,Undifferentiated,7,0.22562529146671295,-58.354206,-18.791239,0.3691316545009613
training,1.0,Sandy Clay Loam,7,0.35702019929885864,20.516403,-55.227016,0.15818887948989868
training,1.0,Undifferentiated,7,0.1943306177854538,-49.620274,-32.544266,0.9192954897880554
training,1.0,Sandy Clay Loam,7,0.3991628587245941,-9.410164,-72.584206,0.9611080288887024
training,1.0,Sandy Clay Loam,7,0.2835727035999298,10.016982,-62.53282,0.2557610869407654
training,1.0,Sandy Clay Loam,7,0.2666347324848175,19.184328,-34.9146,0.47314712405204773
training,1.0,Sandy Clay Loam,7,0.3047964572906494,20.899443,-28.834145,0.9968715906143188
training,1.0,Undifferentiated,7,0.2965470552444458,-34.011127,46.000786,0.2087462991476059
training,1.0,Sandy Clay Loam,7,0.32602089643478394,-14.254978,-67.000046,0.9114395380020142
training,1.0,Sandy Clay Loam,7,0.37015339732170105,26.52264,-53.330906,0.2028982937335968
training,1.0,Undifferentiated,7,0.18469266593456268,-38.463493,-28.461262,0.969986617565155
training,1.0,Sandy Clay Loam,7,0.25519004464149475,20.314571,-35.312744,0.9854940176010132
training,1.0,Sandy Clay Loam,11,0.31476065516471863,50.27352,-39.05423,0.5597740411758423
training,1.0,Sandy Clay Loam,7,0.41452285647392273,-9.8791685,-72.72898,0.9840728044509888
training,1.0,Undifferentiated,11,0.2684035003185272,51.360485,-9.755196,0.11073224246501923
training,1.0,Undifferentiated,7,0.1941044181585312,-47.239876,-33.49655,0.9993225932121277
training,1.0,Sandy Clay Loam,7,0.173710897564888,21.57822,-32.434708,0.40202993154525757
training,1.0,Sandy Clay Loam,11,0.22433680295944214,52.877815,-35.639095,0.8093252182006836
training,1.0,Undifferentiated,7,0.17693133652210236,-45.456757,-16.298445,0.08771056681871414
training,1.0,Undifferentiated,7,0.1857820600271225,-52.576286,-33.9113,0.6348426342010498
training,1.0,Sandy Clay Loam,7,0.19228604435920715,23.585806,-33.614056,0.9999139904975891
training,1.0,Sandy Clay Loam,7,0.302333265542984,6.03219,62.505295,0.3896309435367584
training,1.0,Sandy Clay Loam,7,0.18536408245563507,26.447067,-35.023544,0.9316068291664124
training,1.0,Sandy Clay Loam,7,0.1772705763578415,40.32558,5.4148455,0.21555793285369873
training,1.0,Sandy Clay Loam,11,0.23658648133277893,58.452316,-38.261135,0.4646492004394531
training,1.0,Sandy Clay Loam,7,0.3479726016521454,-14.024635,-68.10681,0.99416583776474
training,1.0,Undifferentiated,7,0.18102486431598663,-61.687096,-25.938425,0.158937469124794
training,1.0,Sandy Clay Loam,7,0.1771325021982193,24.156971,-31.84281,0.9999707341194153
training,1.0,Sandy Clay Loam,7,0.38746923208236694,16.892202,-69.97415,0.1738012135028839
training,1.0,Sandy Clay Loam,7,0.409557580947876,10.466666,-76.71026,0.8103312253952026
training,1.0,Sandy Clay Loam,7,0.3672161102294922,14.364318,-72.14777,0.30832788348197937
training,1.0,Sandy Clay Loam,7,0.31388285756111145,9.394676,-67.70989,0.5573140382766724
training,1.0,Undifferentiated,7,0.1947758048772812,-47.535908,-35.07554,0.9529168605804443
training,1.0,Undifferentiated,7,0.2315971553325653,-47.31459,-2.5825207,0.33385705947875977
training,1.0,Sandy Clay Loam,11,0.19231702387332916,57.48274,-38.387623,0.20192189514636993
training,1.0,Sandy Clay Loam,7,0.28134676814079285,41.15962,7.47432,0.9999796748161316
training,1.0,Sandy Clay Loam,7,0.3920494019985199,19.39645,-71.488815,0.500778079032898
training,1.0,Sandy Clay Loam,7,0.17442601919174194,40.627262,6.7116494,0.9999994039535522
training,1.0,Sandy Clay Loam,7,0.32376882433891296,-10.762452,-63.63145,0.9995251893997192
training,1.0,Undifferentiated,7,0.18450196087360382,-53.999596,-26.386972,0.8753576278686523
training,1.0,Sandy Clay Loam,7,0.32602089643478394,12.863942,-63.169407,0.103470578789711
training,1.0,Sandy Clay Loam,11,0.22433680295944214,52.582203,-35.571625,0.9999998211860657
training,1.0,Sandy Clay Loam,7,0.3637130856513977,-15.394636,-71.057365,0.7745981216430664
training,1.0,Sandy Clay Loam,7,0.279896080493927,-58.617855,36.863167,0.07011504471302032
training,1.0,Undifferentiated,7,0.2216082662343979,-56.81227,-30.409155,0.7391131520271301
training,1.0,Sandy Clay Loam,7,0.41877320408821106,8.052983,-76.10322,0.5095989108085632
training,1.0,Undifferentiated,11,0.237725168466568,73.9565,-18.289268,0.06406911462545395
training,1.0,Sandy Clay Loam,7,0.3969598114490509,6.823379,-74.87827,0.34745171666145325
training,1.0,Sandy Clay Loam,7,0.45949503779411316,-10.896997,-73.32248,0.9999884366989136
training,1.0,Sandy Clay Loam,7,0.32376882433891296,-10.762362,-63.63152,0.9995251893997192
training,1.0,Sandy Clay Loam,7,0.18439899384975433,22.81632,-33.36158,0.9997954368591309
training,1.0,Sandy Clay Loam,7,0.41452285647392273,-7.4815845,-74.44876,0.8664035201072693
training,1.0,Undifferentiated,7,0.14446154236793518,-45.54333,28.82901,0.0708262100815773
training,1.0,Sandy Clay Loam,7,0.3915124833583832,-8.170193,-73.864044,0.9298035502433777
training,1.0,Sandy Clay Loam,7,0.2086106240749359,24.141533,-32.491688,0.9999998211860657
training,1.0,Sandy Clay Loam,7,0.16769230365753174,40.307007,8.627476,0.17768843472003937
training,1.0,Sandy Clay Loam,7,0.3118428587913513,-9.77495,-63.089096,0.9846046566963196
training,1.0,Sandy Clay Loam,7,0.42820870876312256,7.0080547,-78.013725,0.7263213992118835
training,1.0,Sandy Clay Loam,7,0.32376882433891296,-9.813851,-63.521538,0.8873269557952881
training,1.0,Sandy Clay Loam,7,0.45949503779411316,-8.685271,-76.031364,0.9956695437431335
training,1.0,Undifferentiated,7,0.2774796485900879,-35.295315,46.782276,0.35109463334083557
training,1.0,Sandy Clay Loam,7,0.2555995583534241,-23.766373,25.88656,0.14127986133098602
training,1.0,Sandy Clay Loam,7,0.24886685609817505,18.005268,-50.21239,0.15671630203723907
training,1.0,Sandy Clay Loam,11,0.32602089643478394,51.77993,-42.443897,0.12218107283115387
training,1.0,Undifferentiated,7,0.29755380749702454,-68.12417,17.886286,0.9926193952560425
training,1.0,Sandy Clay Loam,11,0.31476065516471863,53.82623,-43.27865,0.09290212392807007
training,1.0,Sandy Clay Loam,7,0.3455568850040436,-9.195344,-68.48169,0.980675458908081
training,1.0,Sandy Clay Loam,7,0.27192553877830505,19.49534,-34.791004,0.9959494471549988
training,1.0,Sandy Clay Loam,7,0.25519004464149475,19.288033,-29.943535,0.9584192037582397
training,1.0,Sandy Clay Loam,11,0.31476065516471863,53.825996,-43.27873,0.10050566494464874
training,1.0,Sandy Clay Loam,7,0.3991628587245941,-8.988881,-74.23309,0.7171153426170349
training,1.0,Sandy Clay Loam,7,0.44422513246536255,-10.633114,-73.27096,0.9824003577232361
training,1.0,Sandy Clay Loam,7,0.357842355966568,-17.851915,-69.825516,0.8996074199676514
training,1.0,Sandy Clay Loam,7,0.39350274205207825,-15.497241,-68.059364,0.9464057683944702
training,1.0,Undifferentiated,7,0.1724652647972107,-45.43277,-19.255299,0.08467549830675125
training,1.0,Sandy Clay Loam,7,0.35702019929885864,20.508282,-55.226616,0.13406114280223846
training,1.0,Sandy Clay Loam,7,0.36830395460128784,20.055967,-45.12925,0.9915792942047119
training,1.0,Undifferentiated,7,0.2078012228012085,-76.90547,8.291985,0.47452011704444885
training,1.0,Sandy Clay Loam,7,0.3991628587245941,-2.7681081,-74.35839,0.33324816823005676
training,1.0,Sandy Clay Loam,7,0.2866680920124054,-7.299854,-61.531433,0.7528801560401917
training,1.0,Undifferentiated,7,0.2065519094467163,-75.56269,7.188115,0.28135886788368225
training,1.0,Sandy Clay Loam,7,0.32280001044273376,6.6438828,-61.10307,0.1622890830039978
